Artist# 0001,Liquorish Dubz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist# 1111,Seth Schwarz,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xft1/v/t1.0-9/971161_10151629018774445_1891228061_n.jpg?oh=ccd83eb94f843aeaab3f6a51e3ada69d&oe=56A5832A,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-9/11923254_10153619520189445_5489646841283360918_n.jpg?oh=7f13429406af0e57a7ea893e938ac033&oe=56A6C27B&__gda__=1450424927_c71809e97d0d00a0d69db1a62f574b2f,,http://www.sethschwarz.com/,"Electronic, House","Halle, Germany",German,Seth Schwarz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000 Grad Records, Acker Records",SethSchwarz,,,seth-schwarz/257755,https://www.facebook.com/schwarz.schwarz.music,,seth-schwarz/id493305064,Seth+Schwarz,sethschwarz/,82740:Seth-Schwarz,6046229-seth-schwarz,seth-schwarz,0zUt9PboFsELRcvO7UWarr,@SethSchwarz,SchwarzSeth
Artist# 1112,Seth Troxler,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/10846296_10153389775353574_4240688442847199084_n.jpg?oh=502c4863b2a4f360ab9e8cf7cdb969b4&oe=56A83494,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/988915_10153747327653574_8696159955684800219_n.jpg?oh=e28abebaa5ca2b67de6e373ea861aa31&oe=566AD822,,http://www.sethtroxler.com/,"Tech House, Deep House","Berlin, Germany",American,Seth Troxler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spectral Sound, Crosstown Rebels",SethTroxler,,sethtroxler,seth-troxler/19798,https://www.facebook.com/sethtroxlerofficial,stroxler,seth-troxler/id156867690,Seth+Troxler,SethTroxler/,49667:Seth-Troxler,2328789-seth-troxler,sethtroxler,3JkLFcTej6tdwZoQT6Nx4B,@sethtroxler,sethtroxlermusic
Artist# 1113,Sevdaliza,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/11892212_982270601793332_5080978641433404859_n.jpg?oh=f850487db6c192b41f617023d48999fe&oe=566E0D41&__gda__=1450561093_f9ae6df3cf62bd6ef9b15242e91d8e0d,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/10409158_983005331719859_3522039842270909617_n.jpg?oh=f8535d3e9d5108cd646caf618344d224&oe=5676D2CD,,https://soundcloud.com/sevdaliza,"Electronic, Pop","Rotterdam, Netherlands",Dutch,Sevda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEVDALIZA,,,,https://www.facebook.com/SEVDALIZAMUSIC,sevdaliza_,sevdaliza/id571173217,Sevdaliza,,67599:Sevdaliza,,sevdaliza,5MraexJKZDrQYzS98kNwie,@sevdaliza,Sevdaliza
Artist# 1114,Shadow Child,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-9/11667417_850532851689961_6573902096851104852_n.jpg?oh=461e1a8caedd90b0e0d05f57785d0ac5&oe=56AA98D1&__gda__=1449658712_1f710702fbc15fcf7df7a6acd6001cba,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/1509297_578483305561585_1766575605_n.jpg?oh=3381cd33a660b1b0370b655ab2eaa08f&oe=5677EA78&__gda__=1454033406_ab7a1233109a75899894450b987b0953,,http://www.theshadowchild.com/,"House, Deep House, Tech House","Strong Island, United Kingdom",British,Simon Neale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polydor, Food Music, Club Mod, Dirtybird, Moda Black",ShadowChild,,shadowchild,shadow-child/252574,https://www.facebook.com/theshadowchild,shdwchld,shadow-child/id511200864,Shadow+Child,ShadowChild/,70684:Shadow-Child,4784998-shadow-child,theshadowchild,0tMr0e1EQZ0Vci7EHz2bM9,@Shadow_Child,shadowchildmusic
Artist# 1115,Shadow Movement,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xft1/v/t1.0-9/11133842_1090991560918277_6426720313551669068_n.jpg?oh=a9fe69f2af7a7257fd2f28564078f412&oe=567BB171,https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/11007747_1090995937584506_7129327616112070756_n.jpg?oh=afa2bebb956d6cb39b421f9864f62614&oe=5674C829&__gda__=1449899166_c9d17d4d77a985c56aa07d7d565a6491,,http://www.shadowmovement.com/,"Techno, Deep House","Curitiba, Brazil",Brazilian,Rafael Bartel,Raul Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D.O.C., Kompakt",ShadowMovement?came_from=192,,,shadow-movement/405378,https://www.facebook.com/shadowmovement,shadowmovementmusic,shadow-movement/id868762383,Shadow+Movement,artist:shadow-movement/,88958:Shadow-Movement,,shadow-movement,0bFHkfryNL2j4lva5LoBnN,@smovmusic,
Artist# 1116,Shall Ocin,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/11055259_1141854592498753_4210168210767544865_n.jpg?oh=d036d6b09962439b0f68c1c32fd4be3f&oe=56AB7F48,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/11899953_1196650663685812_410867182404822011_n.jpg?oh=3400e220790a66afcdd064ed194fa8dd&oe=56A3F7EF,,,"Techno, House","Cordoba, Argentina",Argentine,Nicolas Abalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culprit, Alive Recordings, Recovery Tech",ShallOcin,,,shall-ocin/245111,https://www.facebook.com/shallocin,shall_ocin,shall-ocin/id499829996,Shall+Ocin,shall-ocin/,84618:Shall-Ocin,,paneoh,6OP6u8D2Icl5qmrCbyTY7M,@ShallOcin,
Artist# 1117,Shiba San,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/10478156_307111486126842_5892393824079325702_n.jpg?oh=42e37e4337a063b4ebe92f3e8559af48&oe=567B91E0,https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/1606845_269866323184692_221962701_n.jpg?oh=d2e5956049ba17407f654640cdb45c00&oe=56736559&__gda__=1449979434_86307e1365d3173dda2c2285d3d5e60a,,http://soundcloud.com/shibasan,"House, Tech House","Paris, France",French,Shiba San,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CUFF, Simma Black, Sleazy G",ShibaSan,,,shiba-san/375907,https://www.facebook.com/shiba.san,shibasanmusic,shiba-san/id758408397,Shiba+San,shiba-san/,,7569989-shiba-san,shibasan,7Hr9bE0u9Rl5n6QahVNRnc,@ShibaSanMusic,https://www.youtube.com/channel/UCDOfdASxOWeL9ZFjjUSfrFw
Artist# 1118,Shimmer,https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-9/11227393_522605651245318_1268412887374307700_n.jpg?oh=ad7f2a439b87eb56128b176e3d2df222&oe=56737A2D&__gda__=1450836251_815021b5a1f58b011ef34c23f10af592,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/11751466_519144208258129_8784252210765258276_n.jpg?oh=a3a31cce184c18b6650a696eff884e25&oe=567107A8,,https://soundcloud.com/shimmermusic,"Deep House, Progressive House","Amsterdam, Netherlands",Dutch,Jair van Kruijsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeudi, Einmusika, Katermukke, Parquet, Kittball, Kraftek, Electronique, Click Records, Toolroom",Shimmer,,,shimmer-nl/276561,https://www.facebook.com/shimmermusicofficial,,,,shimmer/,29535:Shimmer,,,2EFlfZ9Kic44qRzn1W0bB9,@shimmer_music,jairvk
Artist# 1119,Shinedoe,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xlp1/v/t1.0-9/11988455_10153611214496972_3631110453917275041_n.jpg?oh=297ec31ceaef4600f230aa64edc69a5b&oe=5678E4EA,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xft1/v/t1.0-9/11693899_10153478555251972_8729067036927346220_n.jpg?oh=4045094e6b495ddfbbf51578f5bf46e0&oe=565FF9B4,,http://www.shinedoe.com/,"Techno, House, Dance Music","Amsterdam, Netherlands",Dutch,Chinedum Nwosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Intacto, 100% Pure, City Noises, Bpitch Control",Shinedoe,,shinedoe,shinedoe/10258,https://www.facebook.com/Shinedoe,shinedoe_official,shinedoe/id276904846,Shinedoe,shinedoe/,659:Shinedoe,445925-shinedoe,shinedoe,7CEi2xVvKnwXqRZo9AhoVc,@Shinedoe,ShinedoeTV
Artist# 1120,Shir Khan,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/11951262_10153173034473178_8670166303391418609_n.jpg?oh=8a46d36aa23acc93bfe8a7f5c349ca89&oe=56AA7229&__gda__=1450042052_6258be15f8c10fcceb3a1c4be197d81c,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/11914964_10153173015838178_5705854210158298020_n.jpg?oh=a3999e390be190e15e818dec61580831&oe=5665BBC4,,http://exploitedghetto.de/artists/shir-khan/,"House, Electro, Techno, Eclectico","Berlin, Germany",German,Jan Simon Spielberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Exploited, Sweat It Out!, Winding Road Records",DjShirKhan,,,shir-khan/72280,https://www.facebook.com/pages/Shir-Khan/49736828177,,,DJ+Shir+khan,shir-khan/,52992:Shir-Khan,,shirkhan,22Rbpv7Uc8pB1s9gJBJI4T,@djshirkhan,
Artist# 1121,SHMLSS,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/11698633_1020296517991371_4660370883938116114_n.jpg?oh=a1c79dab88ec5c43d92917705ac2ba0c&oe=5666E936&__gda__=1449614525_1ff07703fa6a82c694179b0de4b78f8d,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/1491750_950327798321577_2184973054442267251_n.jpg?oh=db374c99f6e675dcb1d6a401a725d005&oe=567B3659,,http://www.shmlss.com/,Disco,"Amsterdam, Netherlands",Dutch,Bart van Manen,Michiel Lancee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Disco Deviance, To Rack & Ruin, Midnight Riot Records, Paper Disco",SHMLSS,,,shmlss/350804,https://www.facebook.com/SHMLSS,shmlsscam,,,,62425:SHMLSS,,shmlss,2pN1frmxUWTrn5uDFhK3mP,@SHMLSS,SHMLSScam
Artist# 1122,Showtek,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/10532473_10152211396902344_153037813428583801_n.jpg?oh=001d12e345291046005feca62e6d2e70&oe=56A8DB9B,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/c0.0.851.315/p851x315/11221599_10152982968257344_1702028297232655009_n.jpg?oh=fe9eb84d56c425eb5799ca89f52b9cce&oe=56647EA6,,http://www.showtek.nl/,"Dance, Urban","Eindhoven, Netherlands",Dutch,Wouter Janssen,Sjoerd Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dutch Master Works, Derailed Traxx, Ministry of Sound",Showtek,,,showtek/19680,https://www.facebook.com/showtek,,showtek/id74062258?ign-mpt=uo%3D4,Showtek,Showtek/,1501:Showtek,600188-showtek,showtek,3gk0OYeLFWYupGFRHqLSR7,@showtekmusic,showteknl
Artist# 1123,Shurendi,http://partyflock.nl/images/artist/25625_regular_327493.jpg,,,,"R&B, Urban","Eindhoven, Netherlands",Dutch,Giovanni Coffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25625:Shurendi,,shurendi,,@Shurendi,shurendimusic
Artist# 1124,Sidney Charles,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xfp1/t31.0-8/s960x960/10900085_867699479918755_3154740117730295738_o.jpg,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/11222002_978667385488630_5565875605647599195_n.jpg?oh=770c645031a5f8a0e1f61bdb48fcdd37&oe=5660E40D,,,"Tech House, Deep House","Berlin, Germany",German,Sidney Charles Hurricane Vieljans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AVOTRE, Kling Klong, Crossworld Records, Toolroom, Recovery Tech",SidneyCharles,,,sidney-charles/154816,https://www.facebook.com/SidneyCharlesMusic,sidneycharlesmusic,sidney-charles/id392126172,Sidney+Charles,sidney-charles/,72858:Sidney-Charles,5432578-sidney-charles,hurricane-kid,0J6ZEXmLQfZMeHBoa4JZTH,@SidneyCharlesM,
Artist# 1125,Sidney Still,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/11061208_479855555523361_5728378144814874377_n.jpg?oh=3488f9c29148caf63d1ac60fd267a9b5&oe=566F9D47&__gda__=1453937219_2dbf71f1b4000644d862f5e91af9ba26,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/10488243_321116921397226_7636762206049888165_n.jpg?oh=bb4bbd1cd05f1042937ac1c34585203e&oe=5666275B,,,"Disco, R&B","Amsterdam, Netherlands",Dutch,Sidney Still,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/djsidneystill,,,,sidneystill/,86970:Sidney-Still,,dj-sidney-still,,,
Artist# 1126,Simian Mobile Disco,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xtf1/v/t1.0-9/10922680_10152649587637098_5064349669994492667_n.png?oh=8c66c79ceba2547d96c9ff92106230b7&oe=5666B58F,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/11866275_10153125482722098_3446956026950560155_n.jpg?oh=ef21ca17e129815874dbeef1155831cf&oe=56A4BCB4,,http://www.simianmobiledisco.co.uk/,Techno,"London, United Kingdom",English,Jas Shaw,James Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita Recordings, Delicacies 2013",SimianMobileDisco,,,simian-mobile-disco/10680,https://www.facebook.com/simianmobiledisco,,simian-mobile-disco/id81721869,Simian+Mobile+Disco,simian-mobile-disco/,36888:Simian-Mobile-Disco,92109-simian-mobile-disco,simianmobiledisco,31DXlldabwPHwu6dYevuzK,@smdisco,SMDTV
Artist# 1127,Simo Lorenz,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/1959371_319006151628677_3220555833123273821_n.jpg?oh=11c644f6d3c8a0e9eaaa99b948a32f6b&oe=566F2258&__gda__=1450883592_5e7da7601e8f625a756ab5713f63193b,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/11401404_360216197507672_8096020245421541814_n.jpg?oh=0f75c4dbf4ca8335df1aa9be5c4d1b44&oe=56782587,,http://www.simolorenz.de/,Techno,"Berlin, Germany",German,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Momentum League, Nachtstrom Schallplatten",SimoLorenz,,,simo-lorenz/189094,https://www.facebook.com/simolorenzofficial?_rdr=p,,simo-lorenz/id436086467,Simo+Lorenz,simo-lorenz/,75468:Simo-Lorenz,,simo-lorenz,4wQ2BXO6V5jLE2YUXBmS3o,,youngbloodsimo
Artist# 1128,Simsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist# 1129,Sista Stroke,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10612866_10153285290939052_4055473765625007640_n.jpg?oh=76b160b28772912fcba083460129eb7b&oe=5662F059,https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-9/1508645_10153138204059052_7640538349130408761_n.jpg?oh=f82c82104243d518bf69dff1f25a4aa4&oe=567530FD&__gda__=1449929179_936d9df58b00952a3b76ba02db51860b,,http://sistastroke.com/,"Deep House, Disco, Groove, House","London, United Kingdom",British,Oktober Davila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Privat Box Music, House Sound of LA",SistaStroke,,,sista-stroke/3083,https://www.facebook.com/SistaStroke,,sista-stroke/id18029782,,Sista_Stroke/,63143:Sista-Stroke,,,3IxvuexsQK0oO4QgAuhcIa,@SistaStroke,
Artist# 1130,Siwell,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/995616_853543228003297_7812506638268307536_n.jpg?oh=43e30c4a83a861183330b7fe3c27bebe&oe=5668ED51&__gda__=1450050422_92041e3c4ed3d70d0d614da11202ad71,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/11056562_1062172107140407_3881391795314087111_n.jpg?oh=6f3189beb541538fd13791d29aebda94&oe=56A9F4F4&__gda__=1449906123_3161b707f6e81bebbeb6e951d38faf65,,http://www.siwell.me/,"Tech House, House, Techno","Rome, Italy",Italian,Luigi Poggiani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sphera Records, Toolroom, Toolroom Longplayer",Siwell,,,siwell/27536,https://www.facebook.com/siwelldj,siwellofficial,siwell/id283024811,Siwell,Siwell/,73314:Siwell,1904613-siwell,siwell,3ktDOdSifPv7lXzeyXX1J1,@Siwelldj,siwellmusic
Artist# 1131,Skream,https://scontent-nrt1-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/11755735_872473032806041_4857925172877321992_n.jpg?oh=655335e0a762dfce33daa1ebdec99852&oe=5676C397,https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/10954551_792812777438734_6872785038994868577_n.jpg?oh=2c339703c9d17c270c21dad8c9182e4f&oe=56771E9A&__gda__=1449783059_69baf46cd71390f22870f83fb8e33836,,http://www.magneticman.net/,"Dubstep, Drum & Bass","London, United Kingdom",British,Oliver Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tempa,Skream,,,skream/34274,https://www.facebook.com/skream,skreamizm,skream/id255055183,Skream,skream/,36001:Skream,35434-skream,skreamizm,2jbP92oFLWqPqogflK1wlW,@I_Skream,
Artist# 1132,Slam,https://scontent-nrt1-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10345837_10154934168780618_4027865365674849549_n.jpg?oh=091f8db3b3de1f5efc44f4d043ec948f&oe=5673A8DF,https://scontent-nrt1-1.xx.fbcdn.net/hphotos-xtf1/v/t1.0-9/11181317_10155925899235618_8709120337508221765_n.jpg?oh=90b84227922fba29d900cd2228fe1da2&oe=56A4E7BD,,http://slam-djs.com/,Techno,"Glasgow, United Kingdom",British,Stuart McMillan,Orde Meikle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soma Records, Drumcode",Slam,,slam,slam/3548,https://www.facebook.com/SLAM.soma,,slam/id57308950,Slam,slam/,798:Slam,508845-slam,,,@SLAMdjs,
Artist# 1133,Sleazy Stereo,https://scontent-nrt1-1.xx.fbcdn.net/hphotos-xtp1/v/t1.0-9/11138079_872420276139584_8521804488019980215_n.jpg?oh=2c4f011fcaffb6cb7a6ff8da1f467bda&oe=56A93C92,https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/11960096_885333644848247_8141913693167656568_n.jpg?oh=7e65a211ded4a4fd802257aafb75601c&oe=5666E40B&__gda__=1449998978_252ae7501f3a59f16dd0e79e5a1bf142,,,"Electro House, House","Amsterdam, Netherlands",Dutch,Rodney Soudain,Nick Santhuizen,Ryan Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squeeze Music,SleazyStereo,,,sleazy-stereo/172173,https://www.facebook.com/sleazystereomusic,,sleazy-stereo/id411053648?l=en,,artist:sleazy-stereo/,70966:Sleazy-Stereo,,sleazystereo,5JETTAtrcvmmrrGCYINb5i,@SleazyStereo,SleazyStereo
Artist# 1134,Smallpeople,https://scontent-nrt1-1.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/10801770_781983535230050_5427035983131216360_n.jpg?oh=9e0aa1005950ef899dfee0c2fe639d6a&oe=566C05D8,https://scontent-nrt1-1.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/10923266_781984008563336_2853506159525470161_n.jpg?oh=114770fe34f360393f6fc8f68fdfab78&oe=5664C7EA,,http://www.residentadvisor.net/dj/smallpeople,"Deep House, Tech House","Hamburg, Germany",German,Julius Steinhoff,Just von Ahlefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smallville,Smallpeople,,,smallpeople/130961,https://www.facebook.com/pages/Smallpeople/127839700644440,,smallpeople/id432732479,Smallpeople,smallpeople/,69330:Smallpeople,3451496-smallpeople,,,,
Artist# 1135,Smif & Kregel,https://hearthis.at/_/cache/images/user/300/f8988fd88d92054fae5ea1861c2c3e65_w300_h300_crop4_000000.jpg,,,https://hearthis.at/smifkregel/,"Grove, Dubstep","Berlin, Germany",German,Jules Smif,Hannes Kregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smif-kregel,,,
Artist# 1136,Sneijder,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/11205626_10153686249478969_5833536775560264465_n.jpg?oh=82791e90dc21c750807355d99f81c51c&oe=56A82304,https://scontent-lax3-1.xx.fbcdn.net/hphotos-xlt1/v/t1.0-9/11216583_10153686248058969_5323746181868852672_n.jpg?oh=c57174821648e75a6e616b7df41cbf77&oe=56A2E58F,,http://www.sneijder.net/,"Trance, Tech Trance, Progressive","Lurgan, Ireland",Irish,Andrew Liggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Armada, Vandit, Subculture, Black Hole Recordings",Sneijder,,,sneijder/122082,https://www.facebook.com/sneijdermusic,sneijdermusic/,sneijder/id335314606,Sneijder,sneijder/,72313:Sneijder,3890766-sneijder,sneijder,4zllvElH16KlgTqRstwYIb,@SneijderMusic,SneijderMusic
Artist# 1137,Sofie Letitre,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/11899970_1136497579697262_2596174751157707546_n.jpg?oh=27f39931e56bd3668a6003ce77724395&oe=5670104F&__gda__=1450332528_5cc77b72d69748902ffe05d06a1363ff,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/11138503_1127612257252461_4170465685726019162_n.jpg?oh=e0c00ea10f9b9a45cebec710679efade&oe=56A4340D,,http://www.sofie-letitre.nl/,"Indie, Electronic","Utrecht, Netherlands",Dutch,Sofie Letitre,Ferdy van der Singel,Cees Bruinsma,Nicky Hustinx,,,,,,,,,,,,,,,,,,,,,,,,,,,"Divisions Recordings, RAM Records",SofieLetitre?came_from=198,,,sofie-letitre/288154,https://www.facebook.com/LetitreSofie,sofieletitre,sofie-letitre/id341225654,Sofie+Letitre,,88413:Sofie-Letitre,,sofieletitre,1kgeuIrhtiMmxSZveVE8YY,@Sofie_Letitre,SofieLetitre1
Artist# 1138,Soichi Terada,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/208442_203699882994746_6102172_n.jpg?oh=5c630937c73f75d0a3ac8305370753fa&oe=56A63ECE,,,http://www.fareastrecording.com/,"Deep House, House, Chillout",Japan,Japanese,寺田創一 (Terada Sōichi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Far East Recording,SoichiTerada,,,soichi-terada/451044,https://www.facebook.com/pages/%E5%AF%BA%E7%94%B0-%E5%89%B5%E4%B8%80-Soichi-Terada/203696796328388,,soichi-terada/id451427031,Soichi+Terada,soichi-terada/,,,,7nBJ5F2V7hDZE1hhKgqXM9,,
Artist# 1139,Solee,https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-9/1896909_10152796639412107_594759196597894280_n.jpg?oh=0a2a41d74722ce4849063eed831c96b2&oe=56A85766&__gda__=1453801296_0faca28690e20a100c48d51e5a0a0654,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/11707597_10153277973682107_8737109324025590836_n.jpg?oh=8146e5f3c876e29d7b7ef2aad84aa9a2&oe=5672F468,,http://www.solee-music.com/,"Deep Melodic House, Techno","Stuttgart, Germany",German,Normen Flaskamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parquet Recordings, Poesie Musik, Get Physical, Boxer Recordings, Kompakt",Solee?came_from=198,,,solee/26992,https://www.facebook.com/soleemusic,,solee/id205223773,Solee,solee/,63265:Solee,1245529-solee,solee-music,0r0m8up7CjS8TJodH2HX7C,@normenflaskamp,soleechannel
Artist# 1140,Solomun,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/1484110_891561290910538_3719609441550834325_n.png?oh=3948b5ca2f707e0582426a881531fd2d&oe=56A5CE67,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/11214224_917270911672909_6043084227581356271_n.jpg?oh=e77c196171aaf7a043684274250015ed&oe=5672B3C8,,http://www.diynamic.com/,"Deep House, Tech House","Hamburg, Germany",Croatian,Mladen Solomun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2DIY4, Compost Black Label, Compost Records, Dessous Recordings, Diynamic Music, Eklektisch, Fever Sound Records, Leena Music, Liebe*Detail, Liebe*Detail Spezial, Rebellion, Supernature Records",Solomun,,,solomun/25648,https://www.facebook.com/SolomunMusic,,solomun/id200779145,Solomun,solomun/,45724:Solomun,2329001-solomun,solomun,5wJK4kQAkVGjqM9x46KQOC,@SolomunMusic,
Artist# 1141,Some Chemistry,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10933987_814973868559998_3637095085418497781_n.jpg?oh=2ea9c3d99d8ee585348cc02121bc4a28&oe=565DEA3A,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpl1/t31.0-8/c0.129.851.315/p851x315/10655181_760034307387288_5796910770791935_o.jpg,,http://soundcloud.com/somechemistry,"Deep, Bass, Mango","Amsterdam, Netherlands",Dutch,Ridzert Beetstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morgen.am,SomeChemistry,,,some-chemistry/326112,https://www.facebook.com/somechemistry,,some-chemistry/id628461226,,somechemistry/,61741:Some-Chemistry,4993723-some-chemistry,somechemistry,4ujyqzIrWa6wJAchupeIEG,,
Artist# 1142,Somne,https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/10985356_1066352853378950_3718231970248592465_n.jpg?oh=4795085edb3107b8c86bd1fd0dcf1ce3&oe=5667E74E&__gda__=1449112862_10e7cbd74d67f8eda4e908d564292324,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/11205074_1066352940045608_6131916464767852479_n.jpg?oh=eb367412b7c0eb6d3ddc07bf10ee97bb&oe=567A030F&__gda__=1449095864_8f31f9e8bf892c128db77a540be1efbf,,http://www.residentadvisor.net/dj/somne,Electronic,Italy,Italian,Federico Maccherone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nonplus Records, Life and Death",,,,somne/448357,https://www.facebook.com/somnemusic,,,Somne,somne/,83053:Somne,,somne_smn,5E8gHdAMGINU8rvTDjOHIp,@Somnemusic,
